setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
triviaqa_qwen3b,DELTA_h_beyond_SINK_h,PH_SINK,PH_SINK+PH_DELTA,0.819702025892372,0.8156076704949555,-0.004094355397416427,0.006729349691273897,-0.017219269068920375,0.00936390807063985,-0.015159550760873747,0.006923977074886644,0.5342,2000.0,0.1912,False,0.0,0.0531,False,0.4409061074789933,0.0087,True,0.8155580496072474,0.0011,True,0.9615678415802309
triviaqa_qwen3b,LF_DELTA_beyond_SINK,SINK,SINK(+)DELTA,0.7160987680093819,0.7217189129338036,0.005620144924421755,0.0030119494196498148,-0.00036945302724720184,0.011411176070644591,0.0005933156417213541,0.010593426762366402,0.069,2000.0,0.0751,False,0.9061158381963088,0.0005,True,0.9991479554675675,0.0,True,0.9999994127514109,0.0,True,0.9999999999717506
triviaqa_qwen3b,LF_PH_DELTA_beyond_SINK,SINK,SINK(+)PH_DELTA,0.7160987680093819,0.796096803209991,0.07999803520060911,0.008746287967986868,0.06282612560571985,0.09705903767290226,0.06565728669695432,0.09417753305211876,0.0,2000.0,1.0,False,0.0,1.0,False,0.055933411204450945,1.0,False,0.47901691451262307,1.0,False,0.7750619874220521
triviaqa_qwen3b,LF_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)DELTA,0.8193684193291233,0.8202986290407583,0.0009302097116350438,0.00106670872458578,-0.001170896628181889,0.0030252220196433973,-0.0008248315565955344,0.002690173795280776,0.3844,2000.0,0.0,True,0.9999999999999891,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen3b,LF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.8193684193291233,0.8326328618838128,0.013264442554689504,0.0034843346190949775,0.006411015114081731,0.020082651226643808,0.007438938243111254,0.018928746255383534,0.0,2000.0,0.8267,False,0.7794755612290951,0.3076,False,0.9921889271604782,0.026,True,0.999957805606398,0.0003,True,0.9999999679983487
triviaqa_qwen3b,LF_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)DELTA,0.8693623304976775,0.8693899604891122,2.7629991434685586e-05,0.0006438762828584427,-0.00124836504047294,0.0012727969332534755,-0.0010422852352720614,0.001076803076201421,0.9504,2000.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen3b,LF_PH_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)PH_DELTA,0.8693623304976775,0.8735518558655914,0.004189525367913838,0.0019245275025964717,0.00038864146468863274,0.007936205610747376,0.0010243577530808956,0.007283007355101896,0.0296,2000.0,0.0013,True,0.9996165603933513,0.0,True,0.9999999992215829,0.0,True,1.0,0.0,True,1.0
triviaqa_tinyllama,AUC_DELTA,,DELTA,,0.6444836441864296,,,,,,,,,,,,,,,,,,,,
triviaqa_tinyllama,AUC_PH_DELTA,,PH_DELTA,,0.7838168540019763,,,,,,,,,,,,,,,,,,,,
triviaqa_tinyllama,AUC_PH_SINK+PH_DELTA,,PH_SINK+PH_DELTA,,0.8171679430171278,,,,,,,,,,,,,,,,,,,,
