setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
halueval_qwen1.5b,LF_toha_beyond_maxp,SUP_maxp,SUP_maxp(+)SUP_toha,0.99922,0.99926,4.0000000000040004e-05,0.00020007146739063028,-0.00031599999999998296,0.00047600000000003195,-0.000256000000000034,0.00039200000000005897,0.9128,500,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen1.5b,LF_toha_beyond_nontopo,NONTOPO,NONTOPO(+)SUP_toha,0.999752,0.999692,-5.999999999994898e-05,7.845622328509019e-05,-0.00024400000000002198,5.999999999994898e-05,-0.00020799999999998597,4.0000000000040004e-05,0.4096,500,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen3b,TOHA_maxp_vs_toha,TOHA_toha,TOHA_maxp,0.7275406544623971,0.7364180683770655,0.008877413914668342,0.005170992401240158,-0.0011567476735239528,0.01901818771110066,0.00032606880494229776,0.017285074974538295,0.0862,2000,0.4158,False,0.22742714511273654,0.1212,False,0.7908635513675204,0.0163,True,0.9737758308104252,0.0009,True,0.9985763279562208
triviaqa_qwen3b,TOHA_sinkr_vs_toha,TOHA_toha,TOHA_sinkr,0.7275406544623971,0.7416851634109327,0.014144508948535583,0.005781619616586646,0.002706368358541431,0.025584000245708914,0.004649458535745538,0.023645928951603588,0.0116,2000,0.7655,False,0.06755219557725844,0.445,False,0.6576718025258521,0.1537,False,0.9303814758793167,0.0313,True,0.9926200431639196
triviaqa_qwen3b,SUP_maxp_vs_toha,SUP_toha,SUP_maxp,0.8621437394021074,0.8632827090490268,0.0011389696469193966,0.00285195702482766,-0.0046309619495547155,0.006658103788247273,-0.0035978313490503287,0.005807016897565157,0.6742,2000,0.0009,True,0.937327890481757,0.0,True,0.9996992958765114,0.0,True,0.9999999203301595,0.0,True,0.9999999999989291
triviaqa_qwen3b,SUP_sinkr_vs_toha,SUP_toha,SUP_sinkr,0.8621437394021074,0.869715380388232,0.007571640986124617,0.0043451124661541335,-0.0007432035746786299,0.016043201562739827,0.0005103031303062229,0.014687650147703431,0.0766,2000,0.2928,False,0.48855077249202505,0.042,True,0.9292846360336382,0.0017,True,0.9969037713878033,0.0,True,0.9999602171841462
triviaqa_qwen3b,LF_toha_beyond_maxp,SUP_maxp,SUP_maxp(+)SUP_toha,0.8628303958559106,0.864653975290601,0.0018235794346903589,0.001530039814616356,-0.0011634594326480313,0.004831426209000528,-0.000695966396052583,0.0043710423079929,0.2308,2000,0.0,True,0.9999989963628988,0.0,True,0.9999999999999996,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen3b,LF_toha_beyond_nontopo,NONTOPO,NONTOPO(+)SUP_toha,0.8693623304976775,0.8818388066299699,0.012476476132292413,0.0028108307109557325,0.007023959553483006,0.017927442241337323,0.007882280120599322,0.01704950262831561,0.0,2000,0.8064,False,0.944228066825832,0.1831,False,0.9997771934854518,0.0031,True,0.9999999551183196,0.0,True,0.999999999999581
triviaqa_qwen1.5b,TOHA_maxp_vs_toha,TOHA_toha,TOHA_maxp,0.7122801804980409,0.7139839557296986,0.001703775231657767,0.005182347916530609,-0.008499486402372336,0.011695531615635945,-0.0068452562457164854,0.010250955383355003,0.739,2000,0.0548,False,0.22418245405645787,0.0052,True,0.7885496617596572,0.0004,True,0.9731987914961369,0.0,True,0.9985232529235784
triviaqa_qwen1.5b,TOHA_sinkr_vs_toha,TOHA_toha,TOHA_sinkr,0.7122801804980409,0.7077746931347607,-0.004505487363280158,0.0077124286698107185,-0.019511279007936845,0.010473424771828284,-0.016868256535380297,0.008218768659918366,0.5704,2000,0.2374,False,0.0,0.0851,False,0.235867857198933,0.0218,True,0.6570554260565906,0.004,True,0.8896601424770638
